Index,X1,X2,X3,X4,X5,Y
451,2.026454,4.34074,-0.423986,0.701429,3.99519,3
452,1.427495,4.306929,-1.105699,0.808965,3.411241,3
453,0.726115,-2.597013,-2.487547,-0.097856,3.875721,2
454,1.53128,-1.043915,2.541063,0.837788,-0.869748,3
455,0.885284,-0.243511,-0.533772,0.984984,2.487259,2
456,1.048816,-0.007409,-1.738364,0.575551,2.021218,2
457,1.399581,0.530184,0.675622,-0.617134,2.519885,2
458,0.64516,-1.070457,2.604216,0.577579,-1.183433,3
459,-0.477128,2.799022,-0.338232,0.981191,3.164392,3
460,0.199718,1.496491,1.966648,1.224204,0.654002,3
461,1.542841,-1.099832,2.531201,0.712134,-1.167971,3
462,0.439565,-1.268476,-1.321383,0.743125,2.903904,2
463,0.44619,-1.11909,1.914943,2.37454,-1.127065,3
464,0.763371,2.455447,4.805797,-1.25313,1.105152,2
465,-0.227945,2.761906,2.356836,2.11778,-1.524745,2
466,1.95978,3.917709,-2.196936,0.702806,2.339445,3
467,0.738295,-1.359293,1.19117,1.32089,3.564534,2
468,-1.100529,-0.471462,-0.545104,0.772268,2.952242,2
469,0.328853,3.574037,0.342079,0.501968,3.435907,3
470,0.360367,2.706321,2.868242,1.558241,-1.169842,2
471,0.680896,-0.78929,1.814547,-0.324761,-0.78503,3
472,1.931485,0.127006,-0.567577,1.848144,2.120428,2
473,0.741995,3.391831,-2.083357,0.184849,2.535704,3
474,1.424691,4.807429,-0.131649,-0.999765,3.981684,3
475,0.917105,-0.776581,-0.837833,-0.648023,2.719558,2
476,0.806652,3.140554,-1.354844,-0.031055,2.996995,3
477,-2.013272,-1.118064,-2.123884,-0.673431,3.653551,2
478,0.507047,3.701704,-1.530656,1.463617,3.000157,3
479,0.493626,5.265196,-2.547702,2.168994,2.941802,3
480,0.685894,4.741954,0.211896,0.890654,4.098645,3
481,1.292981,1.95282,2.105191,0.390431,-1.886989,2
482,1.592189,2.922777,4.486396,0.831671,0.888295,2
483,-0.59683,3.809529,4.825966,0.210888,0.950381,2
484,0.277562,5.530467,-0.720033,0.57159,4.088411,3
485,0.298508,-0.99772,-0.856904,-0.727015,2.760681,2
486,0.748512,-0.496865,2.096792,1.179028,-1.162436,3
487,2.592619,1.131505,-1.317514,0.865554,1.633273,3
488,3.155844,2.338022,0.634372,1.787263,3.459268,3
489,1.084455,4.129351,0.29397,-0.313127,4.156301,3
490,2.159932,2.230847,3.212652,0.88226,-0.603366,2
491,0.825882,0.121518,-0.241927,0.21043,1.959268,3
492,0.44623,0.140589,4.316369,0.42989,-0.144526,3
493,2.208489,2.496152,2.193221,-0.199315,-1.78868,2
494,-0.029498,-0.639681,-1.650127,0.596164,2.891512,2
495,0.457276,-1.642224,2.531034,0.652417,-1.269694,3
496,2.056275,-0.473677,2.579236,-0.39182,-0.979308,3
497,0.993989,-0.05704,-1.058954,1.836038,2.322572,2
498,1.471334,2.995492,3.237476,1.037364,-0.563948,2
499,1.505221,3.831017,1.544461,1.947092,4.387854,3
500,1.507272,3.981467,3.628408,0.522924,0.508757,2
501,0.606256,2.080096,2.172073,-0.100703,-1.918017,2
502,0.686192,3.630234,-0.958316,1.248412,3.209216,3
503,2.789202,2.511951,3.213875,0.546875,-0.80664,2
504,0.146465,-2.14535,2.084406,0.180269,-2.092864,3
505,0.311645,2.588367,-0.299625,1.026521,2.7873,3
506,-0.812577,-0.275512,1.752461,-2.265284,-0.278397,3
507,1.523088,-2.429172,1.572477,0.2729,-2.541447,3
508,0.405823,2.804938,-0.959342,1.212002,2.745051,3
509,1.700619,-0.971454,1.58791,0.938918,2.824903,2
510,1.832994,0.606902,3.643181,0.545796,0.188203,3
511,2.053117,-1.6817,-1.564313,1.40877,3.22973,2
512,-0.952644,3.001294,2.052199,-0.32355,-1.695961,2
513,2.109296,-1.780658,3.134829,-0.30179,-1.124286,3
514,1.290776,5.123074,0.15344,1.536881,4.163612,3
515,1.88322,-2.350017,-0.487187,0.525508,3.972376,2
516,0.225323,0.614916,-0.442392,2.104527,2.244546,2
517,-0.422505,-0.621713,-0.823287,1.105398,2.259248,2
518,0.152098,-1.775276,-0.445537,1.282944,3.272214,2
519,3.019979,0.734085,2.962766,0.734086,-0.12545,3
520,1.580281,2.787655,3.679111,2.347927,0.182024,2
521,0.551849,-2.380375,-1.426863,2.430953,3.301632,2
522,0.811753,-1.037727,-1.004773,1.305228,3.296302,2
523,0.971893,0.195699,-0.280967,2.666712,1.895358,2
524,1.964147,-0.316974,0.179874,0.715278,2.06869,2
525,0.94114,-0.882993,3.374598,0.466616,-0.770287,3
526,1.821622,-1.610565,-0.961466,1.737822,3.211911,2
527,0.513752,2.59303,2.605178,1.70916,-0.939911,2
528,0.428885,0.184573,2.983718,0.230387,0.68558,3
529,0.30239,1.28377,4.152925,1.630528,0.219128,3
530,1.132289,2.264111,0.624032,-0.043703,-3.525678,2
531,1.846675,-1.58969,2.051704,-0.241998,-1.095581,3
532,-0.510658,-0.942625,-1.296626,3.126872,2.754205,2
533,0.448717,-0.391395,0.273103,0.961482,2.221684,2
534,2.486426,2.707449,2.945681,0.335833,-0.713357,2
535,0.718037,2.27682,1.772003,1.580623,-2.201138,2
536,3.218363,2.693774,2.621806,-2.039853,-1.160945,2
537,2.119303,5.297753,-0.832292,0.743833,3.685307,3
538,2.899215,2.585819,-0.068451,1.345331,2.672319,3
539,0.603697,4.161152,-2.282275,-0.870092,3.119966,3
540,2.248356,2.888758,1.444706,1.562052,3.839327,3
541,-0.284325,-1.350043,-1.468401,1.347034,2.868993,2
542,2.125813,3.393462,5.129039,1.145108,1.510519,2
543,1.268736,0.043855,-1.299327,0.094726,2.293779,2
544,1.356542,0.675456,-1.37869,1.333987,1.589752,2
545,2.486396,-0.281577,-0.640352,2.324943,2.811412,2
546,-0.286015,3.860024,3.990025,1.095726,0.245491,2
547,2.807855,0.654056,3.896526,1.549074,-0.393407,3
548,3.210854,0.687425,0.703433,1.684125,2.732274,2
549,0.594221,2.372956,2.71927,-0.852248,-0.859619,2
550,2.006377,2.48697,2.613841,-0.974885,-1.365916,2
551,0.751992,2.444961,-2.535691,0.534303,1.757904,3
552,0.543891,2.608915,3.327351,1.073474,-0.560037,2
553,-2.146058,0.305374,-0.738695,-0.896965,2.189997,2
554,1.411938,-1.629679,-0.946437,2.639686,3.37917,2
555,1.189405,2.39272,2.35561,-0.320006,-1.924066,2
556,0.593443,-1.020282,3.1052,-0.867781,-1.413369,3
557,1.198856,0.059674,2.882458,1.445003,-0.306717,3
558,0.572915,-0.416065,3.819356,0.179989,-0.189324,3
559,-1.132587,2.828249,1.294984,0.649533,-2.7354,2
560,-0.020253,2.678406,3.771558,1.543327,0.128105,2
561,1.767095,-2.424719,4.664319,1.001808,-1.419101,3
562,1.932233,-0.580089,2.484469,0.101047,-0.389494,3
563,0.030762,-1.144409,4.461211,0.626531,-1.1485,3
564,1.614679,-1.301856,2.518486,2.324924,-1.358294,3
565,1.773131,0.911023,1.127153,0.628817,-0.044918,3
566,2.299269,3.204234,-1.013758,-0.249599,3.338833,3
567,1.212799,2.606754,2.703997,0.971948,-1.127019,2
568,1.17176,2.944547,3.740847,-1.319665,-0.068565,2
569,-1.022303,2.838563,-0.924831,0.886103,2.72192,3
570,0.44528,0.404043,2.417268,0.462902,0.298538,3
571,-0.030821,1.16852,0.956496,0.779946,3.141806,3
572,0.787399,-0.948355,-0.772302,1.527995,3.339825,2
573,1.843189,-2.421926,2.886495,0.598505,-1.301389,3
574,1.296548,2.02559,-1.71157,0.529537,2.105576,3
575,1.299819,-0.087259,-1.029294,1.251163,2.333921,2
576,-0.492795,-2.294343,2.443194,0.461923,-1.290457,3
577,1.353696,3.172366,3.950086,2.098719,0.104702,2
578,1.195612,0.159087,-0.09875,0.805795,2.423051,2
579,0.019746,4.259088,1.752155,0.668931,4.674594,3
580,1.309132,-2.177591,-1.692111,-0.011185,3.612707,2
581,0.706973,-0.527056,3.879603,1.782485,-0.773921,3
582,1.728003,4.199053,-1.733494,1.610251,2.826623,3
583,1.376039,3.314259,-1.204359,0.933891,3.524843,3
584,1.405465,-2.360005,-0.901515,-1.881313,3.935469,2
585,1.163955,-3.053517,3.459443,1.813761,-2.027638,3
586,1.497482,3.622342,-2.244076,0.604724,2.709403,3
587,1.769985,-2.265255,-2.466977,1.528139,3.755291,2
588,-0.399584,2.535193,1.945661,1.544483,-2.110683,2
589,0.903451,1.116193,0.491888,1.170216,2.911291,3
590,0.521214,3.135079,3.449746,0.609261,-0.411251,2
591,0.850263,2.341001,2.008172,-0.232779,-2.018408,2
592,0.739127,3.797345,4.695254,1.591868,1.127337,2
593,-0.998281,2.650932,3.578415,1.373526,-0.18193,2
594,0.916777,-0.128781,-0.344811,0.878494,2.962514,2
595,0.99391,3.360784,4.49836,0.761837,0.853858,2
596,0.186628,3.435876,-2.308975,-0.254499,2.236524,3
597,-0.441388,2.068046,1.84249,1.116583,-2.423185,2
598,1.100408,-1.753502,1.029731,1.130657,-1.355249,3
599,-0.217859,-0.032882,-1.394033,1.082017,2.722392,2
600,1.716116,0.06697,2.782858,1.752054,-0.349022,3
601,1.044817,0.365987,0.295355,0.293575,2.138662,2
602,2.676502,3.774734,-2.949193,1.168421,2.503828,3
603,-0.175701,3.050358,-0.342356,-0.815436,3.198076,3
604,1.816476,2.480742,2.412702,0.765091,-1.266143,2
605,1.358058,2.776834,2.416904,-0.355771,-1.506955,2
606,-0.004757,3.760408,3.939127,0.229592,0.298244,2
607,1.918537,4.73362,-3.818018,0.221611,2.527305,3
608,-0.005937,0.786362,-0.367756,-0.008236,1.35308,2
609,-0.809258,-1.302989,3.223936,1.789187,-1.142427,3
610,1.511264,2.549792,2.781418,1.216343,-0.739763,2
611,0.8877,5.565402,-0.657449,2.827275,4.38975,3
612,0.91931,2.991114,3.319784,0.196363,-1.004162,2
613,0.948226,1.292787,-1.88023,1.109433,2.205956,3
614,1.867831,-0.854789,-0.567085,1.684308,2.78812,2
615,1.043625,-0.036083,0.469537,1.263984,2.818212,2
616,0.600996,3.632578,-1.571559,-0.754594,3.226354,3
617,0.028921,-0.812216,-1.691062,-0.798892,2.707271,2
618,2.415747,2.905081,2.928688,0.547842,-1.07002,2
619,2.563045,0.86641,1.289875,1.179475,2.950991,3
620,1.339209,2.374473,-1.064991,0.269782,2.505556,3
621,2.669096,1.385196,1.795084,-0.575542,-2.475103,2
622,0.947484,-1.337254,3.093312,0.392043,-0.757217,3
623,0.272391,-3.157936,5.027228,0.147794,-1.624679,3
624,1.205665,3.348006,1.984721,1.402181,4.220851,3
625,1.760516,-0.519965,1.083737,2.265509,-0.850009,3
626,1.280181,-1.321981,-0.610368,0.47562,3.041925,2
627,0.780957,2.607055,1.62428,-0.730647,3.196393,3
628,1.293727,-0.314224,1.701651,1.563225,3.081893,2
629,1.057253,1.039209,-1.496992,0.907228,2.092478,2
630,2.031702,-2.460802,2.749348,1.014021,-2.033012,3
631,1.265351,-0.202444,-0.018204,1.431219,2.898367,2
632,0.950065,3.68849,1.534957,-0.033407,4.422901,3
633,0.745342,3.980317,0.15505,0.249632,4.092462,3
634,0.934577,2.996225,3.873934,2.084072,0.355614,2
635,1.351259,1.685576,-1.272606,0.162496,2.375935,3
636,0.826318,-0.445302,1.10615,1.404108,3.171117,2
637,1.692782,0.389729,4.025666,2.529679,-0.279418,3
638,0.345464,-1.679618,2.7845,0.558704,-1.123654,3
639,-0.345187,4.029208,-1.502188,2.45365,2.98878,3
640,-0.739052,-0.881582,2.921191,-0.559401,-0.745787,3
641,-0.034716,-0.8233,2.966635,1.415196,-1.605558,3
642,1.760698,3.030213,2.808821,1.387102,-0.911502,2
643,2.419966,-0.095059,2.94458,0.577399,-0.289612,3
644,0.712197,2.539492,1.703665,0.757791,-2.504761,2
645,-0.058947,-0.692977,-0.566276,0.453049,2.752184,2
646,0.586569,-0.084449,-2.410235,2.079147,1.211552,3
647,1.489849,1.565779,-0.791959,1.080671,1.339413,2
648,1.007131,0.453683,0.296239,-0.354564,1.802159,3
649,1.900615,-0.406044,4.387155,-0.379972,-0.009176,3
650,0.28182,-0.518233,2.345064,1.946053,-0.841271,3
651,2.506403,-0.708953,4.058814,-0.497439,0.195447,3
652,-0.867272,-0.805643,-0.939871,0.37931,2.644565,2
653,1.20622,0.282882,-1.684617,0.070988,2.441949,2
654,2.223857,2.97477,3.216752,0.367144,-0.58748,2
655,4.090475,2.298966,-2.782413,2.794474,1.490905,3
656,1.941721,3.058732,3.781037,0.728736,0.298125,2
657,0.706575,2.349899,1.426145,1.764691,-2.40351,2
658,1.074863,-2.355287,3.637674,-1.060452,-1.772669,3
659,1.209064,-0.31747,2.544295,0.489,-0.681982,3
660,1.734527,1.869876,-1.662094,1.32289,2.335827,3
661,1.320818,3.59112,4.683868,1.083026,1.353987,2
662,-0.975003,2.856612,-1.857305,1.068575,2.536715,3
663,-0.595838,2.213045,1.796503,0.311329,-2.330976,2
664,0.914681,-1.316073,-0.70478,2.333139,2.921902,2
665,0.312149,-0.05393,2.13718,2.393098,-0.347388,3
666,2.08266,-1.435667,-1.571487,-0.569353,2.947482,2
667,2.221058,-2.037912,4.794938,0.912488,-1.572968,3
668,-1.208557,-0.310304,-0.275276,0.202745,2.895473,2
669,2.901784,0.601177,-0.625068,1.250199,1.519165,2
670,2.516908,-1.065543,-1.20523,0.009516,3.006601,2
671,2.634537,-0.394032,2.830514,1.159906,-0.514972,3
672,1.136924,2.164871,3.242521,1.63447,-0.623951,2
673,1.915325,3.30118,-1.111444,1.808636,3.175694,3
674,1.427862,3.616771,2.958119,-0.984607,-0.725632,2
675,0.298456,3.933909,-0.801793,1.516534,3.607217,3
676,2.506735,1.017998,0.843805,1.713154,2.840444,2
677,1.824805,2.884291,2.362202,1.375864,-1.18954,2
678,-1.651399,-1.380579,2.144062,0.725943,-1.216454,3
679,0.737936,2.291671,-1.235589,1.660848,2.189337,3
680,0.555429,-1.606128,2.384911,0.440971,-1.351264,3
681,1.196034,3.555116,-0.044745,0.507655,4.02232,3
682,1.300264,0.16375,0.166141,1.395572,2.363416,2
683,1.241622,0.295995,0.331128,0.722567,2.370276,2
684,-0.791848,-1.151775,-0.838368,2.65047,3.099734,2
685,0.740485,-1.952207,1.964463,0.896208,-1.557449,3
686,-0.904689,2.02426,-2.05949,-0.263489,2.051733,3
687,1.477908,2.729557,2.201758,2.413184,-1.845054,2
688,1.214702,2.795305,2.387736,0.070336,-1.358176,2
689,1.846586,3.825598,0.200729,1.123054,3.569325,3
690,1.265286,4.132622,1.502319,-0.114176,4.583965,3
691,0.887691,-2.771299,-1.941184,0.217049,3.802512,2
692,0.986948,0.398366,-0.003896,2.337008,2.27854,3
693,1.764184,-2.425767,-0.671578,1.48022,4.546397,2
694,1.405954,1.932433,-1.138871,0.155558,2.350824,3
695,0.8293,2.328293,-0.218049,1.282037,2.818232,3
696,1.083471,2.59311,1.83087,1.885734,-2.180087,2
697,1.466071,-0.630879,4.205738,1.493002,-1.171227,3
698,1.736705,-0.782289,2.105097,1.352879,-0.834077,3
699,-0.181437,3.031486,2.11693,-0.137701,-1.939893,2
700,0.220703,-2.339815,2.610104,-0.323124,-1.599891,3
701,0.487161,3.320162,3.540688,0.92424,-0.078079,2
702,0.621734,2.252322,1.401981,0.531074,-2.535426,2
703,0.926028,-1.411578,0.669609,1.426735,-1.001579,3
704,3.385049,4.315006,-1.294797,2.076174,3.362305,3
705,1.028713,1.385761,0.936739,-0.483199,3.04088,3
706,1.02088,1.630334,-0.07239,1.511331,2.949634,3
707,0.134254,3.248146,-0.316452,0.971416,3.58,3
708,1.443913,0.981995,-0.191061,0.041187,1.843624,2
709,-0.073554,-1.035865,-1.212318,0.655533,3.188581,2
710,0.004932,3.694625,4.028993,0.529931,0.55988,2
711,2.018508,3.619031,2.304288,1.042931,-1.426211,2
712,4.663206,2.873777,-0.844363,-0.642614,3.279641,3
713,2.359544,-0.355612,-1.352056,0.348313,2.29803,2
714,-0.014318,-1.22791,2.06168,0.689056,-0.432842,3
715,1.396983,1.939686,0.875779,0.100554,3.108185,3
716,1.066563,3.110315,3.021271,0.497663,-0.917665,2
717,-1.35216,3.419904,-1.679189,1.290662,2.754145,3
718,0.829154,-1.230973,1.95251,2.683552,-1.658083,3
719,1.77581,-0.10655,0.044187,2.448933,2.205699,2
720,0.548933,-1.914675,-1.019031,-0.017082,3.346116,2
721,0.992821,2.816306,2.20457,0.211299,-1.624832,2
722,-0.645709,-0.284937,-0.791927,1.425237,2.586473,2
723,0.071338,2.518748,2.758804,2.145971,-1.050285,2
724,0.852681,0.321433,-1.049058,-0.622592,2.289832,2
725,0.287824,2.578238,3.369975,0.964443,-0.61415,2
726,0.137008,2.735203,2.003223,0.44669,-1.708099,2
727,0.54439,2.738901,3.461946,0.167036,-0.20642,2
728,1.345421,-1.883308,-0.890623,1.185839,3.671081,2
729,0.796357,2.259775,1.851469,-0.059675,-2.114675,2
730,0.539591,3.672449,-1.308142,-0.330104,3.020173,3
731,-0.185481,3.129039,2.631067,0.21221,-1.268209,2
732,1.883441,2.394509,2.527362,1.207222,-1.350574,2
733,0.704172,0.137772,0.374072,0.424905,2.495226,2
734,1.256369,1.999785,-0.215362,2.324075,2.681189,3
735,0.511511,3.016118,-1.674086,0.460033,2.653163,3
736,1.924684,-3.223982,-1.446534,0.667155,4.52323,2
737,0.325636,-2.022432,1.571001,2.70104,-1.016082,3
738,0.008793,3.85114,3.013287,-0.069612,-0.337605,2
739,-0.313575,3.232364,2.551156,-0.048225,-1.312391,2
740,-0.752093,0.033727,2.659185,2.077999,-0.702694,3
741,0.943517,-0.212986,2.269421,0.864009,0.137854,3
742,2.312464,-0.340583,3.25484,-0.169063,-1.036892,3
743,1.103704,4.004829,-0.95367,-1.263693,3.315203,3
744,0.872456,-0.211727,-1.557277,1.41614,2.227191,2
745,0.702606,-1.583317,-0.632369,0.614382,2.865687,2
746,2.756784,-1.012321,3.231892,0.851278,-1.199932,3
747,0.10947,-0.446648,3.864906,2.147139,-1.767397,3
748,1.933269,-2.22896,-0.166132,3.045405,4.143516,2
749,2.276946,-1.454071,-0.214008,0.427817,-1.405767,3
750,2.129867,-0.402984,2.666455,2.465441,-0.832631,3
751,1.390231,-0.391706,3.638357,0.182741,-0.806672,3
752,1.378894,-1.112525,2.025268,-0.092089,-1.599641,3
753,0.490665,3.693922,4.19133,0.935535,0.882475,2
754,1.739922,-0.825249,-0.2862,-0.237835,2.62029,2
755,1.291596,-1.160621,4.558985,1.510002,-0.515195,3
756,-0.25259,2.548032,1.382924,-0.824124,-2.551843,2
757,2.439435,1.555172,-1.390565,0.725496,1.809638,3
758,-0.808266,3.786226,5.332317,1.055811,2.164246,2
759,-0.056283,0.163857,4.006045,1.374624,-0.785242,3
760,0.820155,1.38264,-0.118068,1.181693,1.805074,2
761,0.113366,-1.750363,2.693648,1.270971,-1.527224,3
762,0.592593,-1.251787,-0.403165,0.413388,2.681042,2
763,-0.175614,-0.886237,1.539835,0.399238,-0.833644,3
764,1.741531,-0.729447,2.965638,1.411895,-0.559085,3
765,0.715002,4.44886,0.566863,1.558197,4.280902,3
766,0.281138,3.822059,-1.000307,1.057715,3.337774,3
767,0.532913,3.976385,4.915973,-0.271087,1.479485,2
768,1.769654,2.453554,2.048333,3.401058,-1.674707,2
769,0.671806,0.422998,-0.875694,2.293899,2.3531,2
770,0.063981,-1.786581,-1.361274,2.714371,2.888821,2
771,0.061489,2.945192,2.536503,1.987393,-0.918784,2
772,0.542421,-0.954272,3.559309,1.068939,-1.166549,3
773,1.297158,-1.674652,-1.849215,-0.397947,3.446569,2
774,0.348662,-0.80975,2.941981,1.926911,-1.379381,3
775,1.876774,3.234537,3.175175,1.101731,-0.301356,2
776,2.572756,-0.661031,1.396952,1.666607,-0.699906,3
777,-1.110952,1.863941,1.388258,1.712659,-2.615977,2
778,2.548242,-0.655169,3.051628,0.803679,-0.848249,3
779,2.104015,3.091548,-1.039778,1.710647,2.820864,3
780,1.035103,-1.824591,-1.128533,2.601447,3.774377,2
781,0.657532,-1.581935,-1.903997,1.11815,2.530116,2
782,-0.13749,-0.338686,1.754226,0.721547,-0.558456,3
783,0.350872,2.131692,-2.00864,2.68955,1.641595,3
784,-0.057286,2.350118,-0.646143,0.993007,2.585977,3
785,2.099014,0.092985,-1.323824,2.894343,1.849714,2
786,1.96156,0.360877,5.940198,2.051291,-0.138401,3
787,2.284567,-0.898362,3.279687,-0.257232,-0.617497,3
788,0.220823,0.567397,1.37199,0.479876,2.55756,3
789,1.129788,-0.863291,-1.683492,1.676951,3.398094,2
790,-0.187594,-1.241492,-1.533743,1.212733,3.552673,2
791,0.689981,2.087861,-0.316879,-0.472522,2.830286,3
792,0.092618,-1.062454,1.742638,-0.37904,-0.86572,3
793,-0.234877,-1.197815,3.152064,1.837798,-1.075383,3
794,1.027813,1.395114,-0.125166,2.644815,2.458163,3
795,1.397522,2.020321,-1.314494,2.501385,2.402569,3
796,1.346162,0.996949,0.842938,1.56318,3.051993,3
797,1.080028,6.290745,-3.27249,0.70706,3.433035,3
798,1.792138,-1.532045,-0.212688,1.346853,3.14493,2
799,0.63085,5.350815,-3.716385,1.064686,2.790904,3
800,1.320487,0.129181,3.289529,0.63392,-0.57673,3
